conv_id,turn,speaker,prev_sentiment,curr_sentiment,prev_text,curr_text,shift_type
1152,15,Naina,neutral,positive,"Naina, jab tumhare saath hai, har moment perfect ho jata hai. Aur yeh baarish wala moment, mujhe pata hai ki humare pyaar ki shuruat hai, magar isme abhi bahut kuch baaki hai.","Rahul, tumse baat karte karte, I have realized that love can truly blossom in the most unexpected moments. Aur yeh baarish wala moment humare beech mein woh spark hai.",neutral → positive
1152,16,Rahul,positive,neutral,"Rahul, tumse baat karte karte, I have realized that love can truly blossom in the most unexpected moments. Aur yeh baarish wala moment humare beech mein woh spark hai.","Naina, pyaar ki shuruat baarish ke saath hui, lekin humare pyaar ka safar abhi shuru hua hai. Hum saath mein har mausam ka maza lenge, har moment ko yaadgar banayenge.",positive → neutral
1152,18,Rahul,neutral,positive,"Rahul, humare pyaar ki yeh baarish wali kahani, humesha yaad rahegi. Tum mere saath ho, toh har baarish ka mausam humare liye special ban jata hai.","Hamesha tumhare saath rehna, hamesha tumse pyaar karna, yahi meri zindagi ka sabse important faisla hai. I love you, Naina.",neutral → positive
1152,20,Rahul,positive,neutral,"Rahul, I love you too. Tumhare liye mera dil baarish ke saath aur bhi zyada dhadakne laga hai. Abhi se hi meri har baarish ko tum mehsoos karne ki aadat ho gayi hai.","Naina, mujhe woh har baarish ki aadat hone lagi hai, jisme tum mere saath ho. Iss pyaar ki baarish mein humesha bheegte rahenge, har kadam par ek saath.",positive → neutral
1152,21,Naina,neutral,positive,"Naina, mujhe woh har baarish ki aadat hone lagi hai, jisme tum mere saath ho. Iss pyaar ki baarish mein humesha bheegte rahenge, har kadam par ek saath.","Rahul, humari pyaar ki baarish hamesha barsegi, har mausam mein, har zindagi ke har ek pal mein. I am so lucky to have you.",neutral → positive
1152,22,Rahul,positive,neutral,"Rahul, humari pyaar ki baarish hamesha barsegi, har mausam mein, har zindagi ke har ek pal mein. I am so lucky to have you.","Naina, hum dono ki pyaar ki baarish, kisi bhi mausam ke samne tikti nahi hai. Tum mere saath ho, toh humesha romantic moment ban jata hai.",positive → neutral
1152,23,Naina,neutral,positive,"Naina, hum dono ki pyaar ki baarish, kisi bhi mausam ke samne tikti nahi hai. Tum mere saath ho, toh humesha romantic moment ban jata hai.","Rahul, yeh baarish wala romantic moment, humare pyaar ke ek naye chapter ki shuruaat hai. I can't wait to create more beautiful memories with you.",neutral → positive
1152,24,Rahul,positive,neutral,"Rahul, yeh baarish wala romantic moment, humare pyaar ke ek naye chapter ki shuruaat hai. I can't wait to create more beautiful memories with you.","Naina, har baarish ke saath, har romantic moment mein, tumhare saath rehna, yahi meri khwahish hai. Tu meri baarish ho, jo dil ko taro aur khushiyon se bhar deti hai.",positive → neutral
1152,27,Naina,neutral,positive,"Naina, humari pyaar ki baarish aaj aur hamesha barsegi. Tum mere liye zindagi ki sabse special baarish ho.","Rahul, aur tum mere liye zindagi ka sabse pyaara saavan ho. I am so grateful to have you in my life.",neutral → positive
1153,3,Riya,neutral,positive,"Haan yaar, South Indian cuisine ka toh alag hi charm hai. Maine toh kabhi Bisi Bele Bath try kiya hai, wo bhi bahut tasty tha. Tujhe pata hai, woh Rice aur lentils ka dish hai.","Oh yes, mujhe pata hai. Woh toh Karnataka ki specialty hai. Par mere liye, nothing beats the aromatic flavors of Punjabi cuisine. Butter chicken aur naan...mmm!",neutral → positive
1153,9,Riya,positive,neutral,"Arrey wah! You're making me drool now. How can I forget those sweet delicacies? By the way, Riya, I have a sweet confession to make.","Oh really, Rohit? What is it?",positive → neutral
1153,10,Rohit,neutral,positive,"Oh really, Rohit? What is it?","Tere saath time spend karte karte, I've started to develop a sweet tooth for you.",neutral → positive
1153,17,Riya,positive,neutral,"Me neither, Riya. Let's make this evening even more special. Tera favorite South Indian restaurant hai, right?","Haan, wahi chalte hain. Aaj kuch alag hi mazaa aayega. Abhi mujhe thuukiyaan aa rahi hain so, see you soon, Rohit. Bye!",positive → neutral
1153,18,Rohit,neutral,positive,"Haan, wahi chalte hain. Aaj kuch alag hi mazaa aayega. Abhi mujhe thuukiyaan aa rahi hain so, see you soon, Rohit. Bye!","Bye, Riya. I'll be eagerly waiting for our memorable food journey and that romantic moment tonight. Take care, see you soon!",neutral → positive
1154,7,Naina,neutral,negative,"Haha, woh toh typical Indian gesture hai. Wohi haath pakadna shayad usne samajh liya. Mujhe bhi ek baar Russia gaye the aur wahan sabko 'spasibo' naam se thanks kehte hai. Par mere saath ek embarrassing moment hua jab maine 'spasibo' ke bajaye 'dobro pozhalovat' keh diya. Log bohot confuse ho gaye the!","Wah, tumne toh Russia mein bhi cultural misunderstanding kar di! Ek aur incident yaad aata hai. Thailand mein tha, wahan spicy food bahut famous hai. Maine bina jaankari ke ek spicy dish order kiya aur phir pura glass paani pee gayi, bohot embarrassing hua tha!",neutral → negative
1154,8,Rahul,negative,neutral,"Wah, tumne toh Russia mein bhi cultural misunderstanding kar di! Ek aur incident yaad aata hai. Thailand mein tha, wahan spicy food bahut famous hai. Maine bina jaankari ke ek spicy dish order kiya aur phir pura glass paani pee gayi, bohot embarrassing hua tha!","Haha, mujhe toh spicy food pasand hai par Thailand ka spice kuch aur level pe hota hai. Ek baar Mexico mein tha, wahan nachos order kiye aur jalapenos ke bajaye bhoot jolokia wale chillies aa gaye. Aansu hi nikal gaye the!",negative → neutral
1154,20,Rahul,neutral,positive,"Rahul, date pe humare cultural misunderstandings ko aur jyada samajhne ka mauka milega. Main aaj se hi excited ho gayi hu!","Same here, Naina! Ab humari date ka waqt aa gaya hai. Let's make some beautiful memories together!",neutral → positive
1155,13,Priya,neutral,positive,"Haan, Priya, mujhe pata hai. Tumhari Hindi bahut acchi hai! Aur tumhari smile, woh toh sabse badi Hinglish hai.","Rahul, tum bhi na! Kitna cheesy bola hai. Par thank you, mujhe bhi lagta hai ki humari language ki evolution ki baatein karte karte, humari bonding aurat gayi hai.",neutral → positive
1155,14,Rahul,positive,neutral,"Rahul, tum bhi na! Kitna cheesy bola hai. Par thank you, mujhe bhi lagta hai ki humari language ki evolution ki baatein karte karte, humari bonding aurat gayi hai.","Haan, Priya. Maine bhi chaha ki yeh conversation romantic ho, kyunki humari dosti bhi romantic ho gayi hai.",positive → neutral
1156,2,Riya,neutral,positive,"Hey Riya! Main theek hoon, tum kaisi ho? Missed you too yaar!","Main bhi theek hoon! Yaar, recently I watched an old Bollywood movie, and I loved it!",neutral → positive
1156,5,Aryan,positive,neutral,Exactly! I feel like old Bollywood actors had a magical aura around them.,"True! Shammi Kapoor ka style, Rajesh Khanna ki adaayen, aur Amitabh Bachchan ka charisma, sab kuch unforgettable tha!",positive → neutral
1156,7,Aryan,neutral,positive,"Absolutely! Aur unki movies ke melodious gaane, pehle ke gaane yun toh aaj bhi popular hai!","Sahi kaha! But you know, I think new Bollywood movies also have their own charm.",neutral → positive
1156,8,Riya,positive,neutral,"Sahi kaha! But you know, I think new Bollywood movies also have their own charm.",Achha? Kaise?,positive → neutral
1156,9,Aryan,neutral,positive,Achha? Kaise?,"Well, nowadays the cinematography and special effects have improved a lot. And the storylines are more realistic.",neutral → positive
1156,10,Riya,positive,neutral,"Well, nowadays the cinematography and special effects have improved a lot. And the storylines are more realistic.","Haan, that's true. Lekin old Bollywood ki simplicity and innocent romance ka koi jawaab nahi hai!",positive → neutral
1156,14,Riya,neutral,positive,"Haan, like Raj Kapoor and Nargis! Unki jodi dil ko choo leti thi!","Exactly! Lekin Aryan, I must say, tu bhi kuch Raj Kapoor jaisa hai, charming and charismatic!",neutral → positive
1156,16,Riya,positive,negative,"Riya, tu bhi toh Nargis jaisi hai, beautiful and graceful!","Aryan, stop flirting! Kuch zyada hi filmy ho gaya yeh!",positive → negative
1156,18,Riya,negative,positive,"Haha, sorry Riya, couldn't help it. Bollywood ke influence mein aa gaya!","Well, I must admit, it's quite flattering! Tujhe pata hai, mujhe tere saath time spend karke bahut achha lagta hai.",negative → positive
1156,19,Aryan,positive,neutral,"Well, I must admit, it's quite flattering! Tujhe pata hai, mujhe tere saath time spend karke bahut achha lagta hai.",Mujhe bhi Riya! Tere saath jeevan ek romantic Bollywood movie ki tarah hai!,positive → neutral
1156,20,Riya,neutral,positive,Mujhe bhi Riya! Tere saath jeevan ek romantic Bollywood movie ki tarah hai!,"Aww, that's really sweet, Aryan. Tu sach mein filmy hai!",neutral → positive
1156,21,Aryan,positive,neutral,"Aww, that's really sweet, Aryan. Tu sach mein filmy hai!","Tujhe pata hai, Riya, real life mein bhi movies jaisa pyaar possible hai. And I think I'm falling for you!",positive → neutral
1156,22,Riya,neutral,positive,"Tujhe pata hai, Riya, real life mein bhi movies jaisa pyaar possible hai. And I think I'm falling for you!","Aryan, you're such a charmer! I think I'm falling for you too!",neutral → positive
1158,5,Riya,neutral,positive,"Haan, yaar! Earlier, mostly masala movies hi chalti thi, but now we have different genres and stories.",Absolutely! Movies like 'Pink' and 'Neerja' have broken stereotypes and showcased important social issues.,neutral → positive
1158,22,Rohan,positive,neutral,"Likewise, Rohan. Let's embrace this new chapter and create our own Bollywood romance. I'm all in.","Me too, Riya. Aaj se humara pyaar ki picture shuru hogayi hai!",positive → neutral
1159,3,Karan,neutral,positive,"Haan yaar, aur woh summer vacation jab hum Goa gaye the! Remember the endless beaches?","Of course! Woh golden sand, woh clear blue water, aur tere woh beautiful selfies...unforgettable!",neutral → positive
1159,4,Priya,positive,neutral,"Of course! Woh golden sand, woh clear blue water, aur tere woh beautiful selfies...unforgettable!","Hahaha! Tum bhi na, Karan! Par yaad hai woh jungle safari Rajasthan mein? Kitna adventurous tha, right?",positive → neutral
1159,5,Karan,neutral,positive,"Hahaha! Tum bhi na, Karan! Par yaad hai woh jungle safari Rajasthan mein? Kitna adventurous tha, right?","Haan yaad hai! Woh wild animals, woh beautiful landscapes, aur tere adventurous-side pe main fida ho gaya tha!",neutral → positive
1159,6,Priya,positive,neutral,"Haan yaad hai! Woh wild animals, woh beautiful landscapes, aur tere adventurous-side pe main fida ho gaya tha!","Oh stop it, Karan! Tum bhi na, hamesha flirting mode mein rehte ho!",positive → neutral
1159,8,Priya,neutral,positive,"Kya karoon, Priya? Tere saath hamesha aisa lagta hai jaise duniya ki saari khushiyan mere paas aa gayi ho!","Awww, you're too sweet, Karan! Par yaad hai woh camping trip Himachal mein? Woh bonfire aur guitar sessions... magical moments!",neutral → positive
1159,10,Priya,positive,neutral,"Haan yaad hai! Tera woh beautiful voice... woh ghane forests... aur jis raat mujhe laga ki hum do hi humare saath the, woh raat yaad hai?","Haan, Karan...woh raat mujhe bhi yaad hai... jab humare aankhon ki baatein sunaayi deti thi, aur woh doobe huye sooraj ki keemat samajh mein aa gayi thi.",positive → neutral
1159,11,Karan,neutral,positive,"Haan, Karan...woh raat mujhe bhi yaad hai... jab humare aankhon ki baatein sunaayi deti thi, aur woh doobe huye sooraj ki keemat samajh mein aa gayi thi.","Priya, tere paas kitni amazing childhood memories hai! I'm glad I could be a part of them.",neutral → positive
1159,12,Priya,positive,neutral,"Priya, tere paas kitni amazing childhood memories hai! I'm glad I could be a part of them.","Karan, tu bhi meri zindagi ka sabse special hissa hai... childhood memories se lekar aaj tak, tu hamesha mere saath hai!",positive → neutral
1159,14,Priya,neutral,positive,"Woh toh main hamesha rahunga, Priya! Tere har khwaab ko saath lekar, tere har pal ko yaadon mein jee kar, aur tere saath hamesha pyaar bharay raaston pe chalte hue!","Karan, tu na seriously romantic ho gaya hai! Par mujhe pasand hai. I'm falling for you, Karan... I'm falling hard.",neutral → positive
1159,15,Karan,positive,neutral,"Karan, tu na seriously romantic ho gaya hai! Par mujhe pasand hai. I'm falling for you, Karan... I'm falling hard.","Priya, main bhi tujhse pyaar karta hoon. Tere saath bane har pal ne mujhe yeh ehsaas dilaya hai ki hum dono ek dusre ke liye bane hai.",positive → neutral
1159,16,Priya,neutral,positive,"Priya, main bhi tujhse pyaar karta hoon. Tere saath bane har pal ne mujhe yeh ehsaas dilaya hai ki hum dono ek dusre ke liye bane hai.","Karan, I can't wait for our future vacations together, creating more memories, and cherishing our love forever.",neutral → positive
1160,9,Radha,neutral,positive,Tum mere saath yoga sessions conduct karogi?,"Haan, main tujhe guide karungi. Don't worry, Rajat. It will be fun!",neutral → positive
1160,10,Rajat,positive,neutral,"Haan, main tujhe guide karungi. Don't worry, Rajat. It will be fun!","Radha, tu bahut talented hai. Tu yoga mein expertise rakhti hai aur mujhe guide karne wali. Tere iss dedication se main impressed hoon.",positive → neutral
1160,11,Radha,neutral,positive,"Radha, tu bahut talented hai. Tu yoga mein expertise rakhti hai aur mujhe guide karne wali. Tere iss dedication se main impressed hoon.","Thank you, Rajat! Tumhe appreciate karne ke liye shukriya. Tum bhi kuch talents rakhte ho?",neutral → positive
1160,12,Rajat,positive,neutral,"Thank you, Rajat! Tumhe appreciate karne ke liye shukriya. Tum bhi kuch talents rakhte ho?","Well, main photography mein interested hoon. Aur mujhe guitar bajana bhi aata hai. Tum bhi koi hobby rakhti ho?",positive → neutral
